06/06/2026 18:23:28.094 1 201
06/06/2026 18:23:28.295 1 201
06/06/2026 18:23:28.496 1 201
06/06/2026 18:23:28.697 1 201
06/06/2026 18:23:28.898 1 201
06/06/2026 18:23:29.099 24 201
06/06/2026 18:23:29.323 1 224
06/06/2026 18:23:29.524 1 201
06/06/2026 18:23:29.725 1 201
06/06/2026 18:23:29.926 9 201
06/06/2026 18:23:30.135 1 209
06/06/2026 18:23:30.336 1 201
06/06/2026 18:23:30.537 3 201
06/06/2026 18:23:30.740 1 203
06/06/2026 18:25:30.075 3 1780770330075
06/06/2026 18:25:30.278 2 203
06/06/2026 18:25:30.480 2 202
06/06/2026 18:25:30.682 1 202
06/06/2026 18:25:30.883 2 201
06/06/2026 18:25:31.085 2 202
06/06/2026 18:25:31.287 19 202
06/06/2026 18:25:31.506 2 219
06/06/2026 18:25:31.708 2 202
06/06/2026 18:25:31.910 2 202
06/06/2026 18:25:32.113 15 203
06/06/2026 18:25:32.328 4 215
06/06/2026 18:25:32.532 2 204
06/06/2026 18:25:32.734 1 202
06/06/2026 18:25:32.936 40 202
06/06/2026 18:25:33.176 1 240
06/06/2026 18:25:33.377 2 201
06/06/2026 18:25:33.579 1 202
06/06/2026 18:25:33.780 10 201
06/06/2026 18:25:33.990 20 210
06/06/2026 18:25:34.210 14 220
06/06/2026 18:25:34.424 2 214
06/06/2026 18:25:34.626 1 202
06/06/2026 18:25:34.828 1 202
06/06/2026 18:25:35.029 1 201
06/06/2026 18:25:35.231 11 202
06/06/2026 18:25:35.442 1 211
06/06/2026 18:25:35.643 1 201
06/06/2026 18:25:35.845 1 202
06/06/2026 18:25:36.046 1 201
06/06/2026 18:25:36.247 12 201
06/06/2026 18:25:36.459 19 212
06/06/2026 18:25:36.678 1 219
06/06/2026 18:25:36.879 2 201
06/06/2026 18:25:37.081 1 202
06/06/2026 18:25:37.282 1 201
06/06/2026 18:25:37.483 1 201
06/06/2026 18:25:37.684 1 201
06/06/2026 18:25:37.885 20 201
06/06/2026 18:25:38.105 1 220
06/06/2026 18:25:38.306 1 201
06/06/2026 18:25:38.507 1 201
06/06/2026 18:25:38.708 1 201
06/06/2026 18:25:38.909 1 201
06/06/2026 18:25:39.110 1 201
06/06/2026 18:25:39.311 17 201
06/06/2026 18:25:39.528 1 217
06/06/2026 18:25:39.729 1 201
06/06/2026 18:25:39.930 1 201
06/06/2026 18:25:40.131 1 201
06/06/2026 18:25:40.332 1 201
06/06/2026 18:25:40.533 1 201
06/06/2026 18:25:40.734 1 201
06/06/2026 18:25:40.936 0 202
06/06/2026 18:25:41.137 0 201
06/06/2026 18:25:41.338 28 201
06/06/2026 18:25:41.566 11 228
06/06/2026 18:25:41.777 1 211
06/06/2026 18:25:41.979 0 202
06/06/2026 18:25:42.179 1 200
06/06/2026 18:25:42.380 1 201
06/06/2026 18:25:42.582 1 202
06/06/2026 18:25:42.783 1 201
06/06/2026 18:25:42.984 22 201
06/06/2026 18:25:43.206 1 222
06/06/2026 18:25:43.407 1 201
06/06/2026 18:25:43.608 1 201
06/06/2026 18:25:43.809 1 201
06/06/2026 18:25:44.010 1 201
06/06/2026 18:25:44.211 1 201
06/06/2026 18:25:44.412 11 201
06/06/2026 18:25:44.623 1 211
06/06/2026 18:25:44.824 1 201
06/06/2026 18:25:45.025 1 201
06/06/2026 18:25:45.226 1 201
06/06/2026 18:25:45.427 1 201
06/06/2026 18:25:45.628 1 201
06/06/2026 18:25:45.829 1 201
06/06/2026 18:25:46.030 1 201
06/06/2026 18:25:46.231 1 201
06/06/2026 18:25:46.432 1 201
06/06/2026 18:25:46.633 1 201
06/06/2026 18:25:46.834 0 201
06/06/2026 18:25:47.035 20 201
06/06/2026 18:25:47.255 1 220
06/06/2026 18:25:47.456 1 201
06/06/2026 18:25:47.657 1 201
06/06/2026 18:25:47.858 1 201
06/06/2026 18:25:48.059 1 201
06/06/2026 18:25:48.260 1 201
06/06/2026 18:25:48.461 16 201
06/06/2026 18:25:48.677 1 216
06/06/2026 18:25:48.878 1 201
06/06/2026 18:25:49.079 1 201
06/06/2026 18:25:49.280 1 201
06/06/2026 18:25:49.481 1 201
06/06/2026 18:25:49.682 1 201
06/06/2026 18:25:49.883 1 201
06/06/2026 18:25:50.084 1 201
06/06/2026 18:25:50.285 1 201
06/06/2026 18:25:50.486 19 201
06/06/2026 18:25:50.706 0 220
06/06/2026 18:25:50.906 1 200
06/06/2026 18:25:51.107 2 201
06/06/2026 18:25:51.309 21 202
06/06/2026 18:25:51.530 1 221
06/06/2026 18:25:51.731 0 201
06/06/2026 18:25:51.932 0 201
06/06/2026 18:25:52.132 1 200
06/06/2026 18:25:52.333 3 201
06/06/2026 18:25:52.536 1 203
06/06/2026 18:25:52.737 20 201
06/06/2026 18:25:52.957 1 220
06/06/2026 18:25:53.158 1 201
06/06/2026 18:25:53.359 15 201
06/06/2026 18:25:53.574 4 215
06/06/2026 18:25:53.778 1 204
06/06/2026 18:25:53.979 1 201
06/06/2026 18:25:54.180 0 201
06/06/2026 18:25:54.381 0 201
06/06/2026 18:25:54.581 1 200
06/06/2026 18:25:54.782 1 201
06/06/2026 18:25:54.983 1 201
06/06/2026 18:25:55.184 1 201
06/06/2026 18:25:55.385 1 201
06/06/2026 18:25:55.586 20 201
06/06/2026 18:25:55.806 1 220
06/06/2026 18:25:56.007 0 201
06/06/2026 18:25:56.208 1 201
06/06/2026 18:25:56.409 1 201
06/06/2026 18:25:56.610 1 201
06/06/2026 18:25:56.811 1 201
06/06/2026 18:25:57.012 13 201
06/06/2026 18:25:57.225 1 213
06/06/2026 18:25:57.426 1 201
06/06/2026 18:25:57.627 1 201
06/06/2026 18:25:57.828 1 201
06/06/2026 18:25:58.029 1 201
06/06/2026 18:25:58.230 1 201
06/06/2026 18:25:58.431 1 201
06/06/2026 18:25:58.632 1 201
06/06/2026 18:25:58.833 0 201
06/06/2026 18:25:59.034 21 201
06/06/2026 18:25:59.255 1 221
06/06/2026 18:25:59.456 1 201
06/06/2026 18:25:59.657 0 201
06/06/2026 18:25:59.858 0 201
06/06/2026 18:26:00.058 1 200
06/06/2026 18:26:00.260 0 202
06/06/2026 18:26:00.460 17 200
06/06/2026 18:26:00.677 1 217
06/06/2026 18:26:00.878 1 201
06/06/2026 18:26:01.079 7 201
06/06/2026 18:26:01.286 0 207
06/06/2026 18:26:01.486 1 200
06/06/2026 18:26:01.687 1 201
06/06/2026 18:26:01.888 25 201
06/06/2026 18:26:02.113 11 225
06/06/2026 18:26:02.324 1 211
06/06/2026 18:26:02.525 0 201
06/06/2026 18:26:02.726 5 201
06/06/2026 18:26:02.931 1 205
06/06/2026 18:26:03.132 1 201
06/06/2026 18:26:03.333 3 201
06/06/2026 18:26:03.536 22 203
06/06/2026 18:26:03.758 0 222
06/06/2026 18:26:03.959 0 201
06/06/2026 18:26:04.160 6 201
06/06/2026 18:26:04.366 20 206
06/06/2026 18:26:04.586 35 220
06/06/2026 18:26:04.821 6 235
06/06/2026 18:26:05.027 0 206
06/06/2026 18:26:05.227 1 200
06/06/2026 18:26:05.428 6 201
06/06/2026 18:26:05.634 30 206
06/06/2026 18:26:05.864 28 230
06/06/2026 18:26:06.092 23 228
06/06/2026 18:26:06.315 10 223
06/06/2026 18:26:06.525 1 210
06/06/2026 18:26:06.726 1 201
06/06/2026 18:26:06.927 1 201
06/06/2026 18:26:07.128 1 201
06/06/2026 18:26:07.329 1 201
06/06/2026 18:26:07.531 6 202
06/06/2026 18:26:07.737 34 206
06/06/2026 18:26:07.971 16 234
06/06/2026 18:26:08.187 23 216
06/06/2026 18:26:08.410 27 223
06/06/2026 18:26:08.637 14 227
06/06/2026 18:26:08.851 1 214
06/06/2026 18:26:09.052 1 201
06/06/2026 18:26:09.253 8 201
06/06/2026 18:26:09.461 4 208
06/06/2026 18:26:09.665 0 204
06/06/2026 18:26:09.865 1 200
06/06/2026 18:26:10.066 0 201
06/06/2026 18:26:10.266 1 200
06/06/2026 18:26:10.467 0 201
06/06/2026 18:26:10.667 1 200
06/06/2026 18:26:10.868 0 201
06/06/2026 18:26:55.277 60 1780770415277
06/06/2026 18:26:55.537 2 260
06/06/2026 18:26:55.739 26 202
06/06/2026 18:26:55.965 1 226
06/06/2026 18:26:56.167 1 202
06/06/2026 18:26:56.368 18 201
06/06/2026 18:26:56.586 1 218
06/06/2026 18:26:56.788 1 202
06/06/2026 18:26:56.989 2 201
06/06/2026 18:26:57.191 2 202
06/06/2026 18:26:57.393 2 202
06/06/2026 18:26:57.595 4 202
06/06/2026 18:26:57.799 16 204
06/06/2026 18:26:58.015 11 216
06/06/2026 18:26:58.226 2 211
06/06/2026 18:26:58.428 1 202
06/06/2026 18:26:58.629 2 201
06/06/2026 18:26:58.831 2 202
06/06/2026 18:26:59.033 2 202
06/06/2026 18:26:59.235 1 202
06/06/2026 18:26:59.436 1 201
06/06/2026 18:26:59.637 1 201
06/06/2026 18:26:59.838 1 201
06/06/2026 18:27:00.039 31 201
06/06/2026 18:27:00.270 9 231
06/06/2026 18:27:00.479 1 209
06/06/2026 18:27:00.680 1 201
06/06/2026 18:27:00.881 1 201
06/06/2026 18:27:01.082 1 201
06/06/2026 18:27:01.283 1 201
06/06/2026 18:27:01.484 2 201
06/06/2026 18:27:01.686 1 202
06/06/2026 18:27:01.887 1 201
06/06/2026 18:27:02.088 1 201
06/06/2026 18:27:02.289 22 201
06/06/2026 18:27:02.511 1 222
06/06/2026 18:27:02.712 1 201
06/06/2026 18:27:02.913 1 201
06/06/2026 18:27:03.114 18 201
06/06/2026 18:27:03.332 1 218
06/06/2026 18:27:03.533 1 201
06/06/2026 18:27:03.735 0 202
06/06/2026 18:27:03.936 0 201
06/06/2026 18:27:04.137 0 201
06/06/2026 18:27:04.337 1 200
06/06/2026 18:27:04.538 27 201
06/06/2026 18:27:04.765 13 227
06/06/2026 18:27:04.978 1 213
06/06/2026 18:27:05.179 1 201
06/06/2026 18:27:05.380 1 201
06/06/2026 18:27:59.575 5 1780770479575
06/06/2026 18:27:59.780 3 205
06/06/2026 18:27:59.983 29 203
06/06/2026 18:28:00.212 40 229
06/06/2026 18:28:00.453 2 241
06/06/2026 18:28:00.655 4 202
06/06/2026 18:28:00.859 2 204
06/06/2026 18:28:01.061 3 202
06/06/2026 18:28:01.264 2 203
06/06/2026 18:28:01.466 19 202
06/06/2026 18:28:01.685 2 219
06/06/2026 18:28:01.887 3 202
06/06/2026 18:28:02.090 2 203
06/06/2026 18:28:02.292 21 202
06/06/2026 18:28:02.513 1 221
06/06/2026 18:28:02.714 2 201
06/06/2026 18:28:02.916 1 202
06/06/2026 18:28:03.117 1 201
06/06/2026 18:28:03.318 2 201
06/06/2026 18:28:03.520 1 202
06/06/2026 18:28:03.721 19 201
06/06/2026 18:28:03.940 2 219
06/06/2026 18:28:04.142 1 202
06/06/2026 18:28:04.343 3 201
06/06/2026 18:28:04.546 1 203
06/06/2026 18:28:04.747 1 201
06/06/2026 18:28:04.948 1 201
06/06/2026 18:28:05.149 9 201
06/06/2026 18:28:05.358 1 209
06/06/2026 18:28:05.559 1 201
06/06/2026 18:28:05.760 1 201
06/06/2026 18:28:05.961 1 201
06/06/2026 18:28:06.162 1 201
06/06/2026 18:28:06.363 1 201
06/06/2026 18:28:06.564 1 201
06/06/2026 18:28:06.766 1 202
06/06/2026 18:28:06.967 1 201
06/06/2026 18:28:07.168 21 201
06/06/2026 18:28:07.390 0 222
06/06/2026 18:28:07.590 1 200
06/06/2026 18:28:07.791 1 201
06/06/2026 18:28:07.992 1 201
06/06/2026 18:28:08.193 1 201
06/06/2026 18:28:08.394 2 201
06/06/2026 18:28:08.597 11 203
06/06/2026 18:28:08.808 1 211
06/06/2026 18:28:09.009 1 201
06/06/2026 18:28:09.210 1 201
06/06/2026 18:28:09.411 1 201
06/06/2026 18:28:09.612 1 201
06/06/2026 18:28:09.813 1 201
06/06/2026 18:28:10.015 1 202
06/06/2026 18:28:10.216 1 201
06/06/2026 18:28:10.417 0 201
06/06/2026 18:28:10.617 23 200
06/06/2026 18:28:10.841 20 224
06/06/2026 18:28:11.062 0 221
06/06/2026 18:28:11.262 1 200
06/06/2026 18:28:11.464 1 202
06/06/2026 18:28:11.665 1 201
06/06/2026 18:28:11.866 1 201
06/06/2026 18:28:12.067 1 201
06/06/2026 18:28:12.268 12 201
06/06/2026 18:28:12.480 1 212
06/06/2026 18:28:12.681 1 201
06/06/2026 18:28:12.882 13 201
06/06/2026 18:28:13.095 22 213
06/06/2026 18:28:13.317 23 222
06/06/2026 18:28:13.540 1 223
06/06/2026 18:28:13.741 0 201
06/06/2026 18:28:13.941 1 200
06/06/2026 18:28:14.142 15 201
06/06/2026 18:28:14.357 1 215
06/06/2026 18:28:14.558 1 201
06/06/2026 18:28:14.759 1 201
06/06/2026 18:28:14.960 1 201
06/06/2026 18:28:15.161 1 201
06/06/2026 18:28:15.362 1 201
06/06/2026 18:28:15.563 1 201
06/06/2026 18:28:15.764 1 201
06/06/2026 18:28:15.965 1 201
06/06/2026 18:28:16.167 0 202
06/06/2026 18:28:16.368 0 201
06/06/2026 18:28:16.568 1 200
06/06/2026 18:28:16.769 34 201
06/06/2026 18:28:17.003 13 234
06/06/2026 18:28:17.216 27 213
06/06/2026 18:28:17.443 14 227
06/06/2026 18:28:17.657 1 214
06/06/2026 18:28:17.858 1 201
06/06/2026 18:28:18.059 2 201
06/06/2026 18:28:18.261 2 202
06/06/2026 18:28:18.463 1 202
06/06/2026 18:28:18.664 1 201
06/06/2026 18:28:18.865 1 201
06/06/2026 18:28:19.066 1 201
06/06/2026 18:28:19.267 1 201
06/06/2026 18:28:19.468 25 201
06/06/2026 18:28:19.693 13 225
06/06/2026 18:28:19.906 1 213
06/06/2026 18:28:20.107 1 201
06/06/2026 18:28:20.308 3 201
06/06/2026 18:28:20.511 1 203
06/06/2026 18:28:20.712 1 201
06/06/2026 18:28:20.913 1 201
06/06/2026 18:28:21.114 1 201
06/06/2026 18:28:21.315 1 201
06/06/2026 18:28:21.516 3 201
06/06/2026 18:28:21.720 33 204
06/06/2026 18:28:21.953 15 233
06/06/2026 18:28:22.168 32 215
06/06/2026 18:28:22.400 25 232
06/06/2026 18:28:22.625 10 225
06/06/2026 18:28:22.835 2 210
06/06/2026 18:28:23.037 0 202
06/06/2026 18:28:23.237 14 200
06/06/2026 18:28:23.451 18 214
06/06/2026 18:28:23.669 17 218
06/06/2026 18:28:23.886 1 217
06/06/2026 18:28:24.087 1 201
06/06/2026 18:28:24.288 19 201
06/06/2026 18:28:24.507 10 219
06/06/2026 18:28:24.717 36 210
06/06/2026 18:28:24.953 13 236
06/06/2026 18:28:25.166 0 213
06/06/2026 18:28:25.366 1 200
06/06/2026 18:28:25.567 2 201
06/06/2026 18:28:25.769 34 202
06/06/2026 18:28:26.003 26 234
06/06/2026 18:28:26.229 20 226
06/06/2026 18:28:26.450 20 221
06/06/2026 18:28:26.670 29 220
06/06/2026 18:28:26.899 17 229
06/06/2026 18:28:27.116 0 217
06/06/2026 18:28:27.316 1 200
